"date","close","volume","open","high","low"
"2011/10/19","56.9457","275674643.0000","57.3357","58.3456","56.8286"
"2011/10/18","60.3200","213231124.0000","60.2514","60.6867","59.4271"
"2011/10/17","59.9986","171172941.0000","60.2486","60.9571","59.4200"
"2011/10/14","60.2857","142922473.0000","59.5471","60.2857","59.3243"
"2011/10/13","58.3471","105774372.0000","57.8543","58.3471","57.5500"
"2011/10/12","57.4557","155337537.0000","58.1914","58.4643","57.1628"
"2011/10/11","57.1843","151188005.0000","56.0814","57.5971","55.9286"
"2011/10/10","55.5443","110141043.0000","54.1557","55.5443","54.0300"
"2011/10/07","52.8286","133849140.0000","53.6828","53.9628","52.6413"
"2011/10/06","53.9100","202875671.0000","53.3328","54.9686","53.1149"
"2011/10/05","54.0357","196160359.0000","52.5514","54.2600","51.4714"
"2011/10/04","53.2143","308080802.0000","53.5100","54.5428","50.6057"
"2011/10/03","53.5143","166972660.0000","54.3386","54.6628","53.3101"
"2011/09/30","54.4743","136874891.0000","55.3028","55.5557","54.4543"
"2011/09/29","55.7957","162647149.0000","57.4171","57.4586","55.1728"
"2011/09/28","56.7157","107310242.0000","57.1700","57.6771","56.6443"
"2011/09/27","57.0371","157716487.0000","58.3900","58.4643","56.8657"
"2011/09/26","57.5957","203032191.0000","57.1228","57.7114","55.9000"
"2011/09/23","57.7571","136487861.0000","57.1828","58.1057","57.1214"
"2011/09/22","57.4028","241788403.0000","57.2900","58.5457","56.6714"
"2011/09/21","58.8771","150996555.0000","59.9486","60.2271","58.8571"
"2011/09/20","59.0643","193493638.0000","59.3214","60.4086","58.7414"
"2011/09/19","58.8043","205318042.0000","56.7143","59.0328","56.4578"
"2011/09/16","57.2143","173859192.0000","56.5057","57.2147","56.4328"
"2011/09/15","56.1371","103610951.0000","55.9186","56.2371","55.7000"
"2011/09/14","55.6143","133540370.0000","55.2886","56.0300","55.1086"
"2011/09/13","54.9457","110052633.0000","54.5914","55.1728","54.3214"
"2011/09/12","54.2771","116765635.0000","53.2857","54.4114","53.1286"
"2011/09/09","53.9257","141166172.0000","54.8471","55.1428","53.5743"
"2011/09/08","54.8771","103837961.0000","54.6286","55.5157","54.6157"
"2011/09/07","54.8471","87373746.0000","55.0800","55.0857","54.5714"
"2011/09/06","54.2486","127132428.0000","52.4814","54.3328","52.3543"
"2011/09/02","53.4357","109691503.0000","53.5343","54.0000","53.1186"
"2011/09/01","54.4328","85770886.0000","55.1171","55.3343","54.3886"
"2011/08/31","54.9757","130506429.0000","55.7957","56.0114","54.5514"
"2011/08/30","55.7128","104308921.0000","55.4643","55.9771","55.1728"
"2011/08/29","55.7100","101134490.0000","55.4543","55.9286","55.4286"
"2011/08/26","54.7971","160158018.0000","53.0243","54.8286","52.9715"
"2011/08/25","53.3886","217625305.0000","52.1543","53.6357","52.1428"
"2011/08/24","53.7400","146323144.0000","53.3528","54.1371","52.9428"
"2011/08/23","53.3714","163954819.0000","51.4714","53.3771","51.0000"
"2011/08/22","50.9200","133633050.0000","52.0728","52.1257","50.7271"
"2011/08/19","50.8614","193669478.0000","51.7386","52.4286","50.8571"
"2011/08/18","52.2928","212521674.0000","52.9771","53.2357","51.6243"
"2011/08/17","54.3486","110099393.0000","54.6157","54.9314","54.0000"
"2011/08/16","54.3543","124617257.0000","54.5028","54.7671","53.7228"
"2011/08/15","54.7728","114931004.0000","54.2328","54.9957","54.0128"
"2011/08/12","53.8557","132123640.0000","54.0100","54.2343","53.4614"
"2011/08/11","53.3857","185283336.0000","52.9314","53.6357","52.1028"
"2011/08/10","51.9557","219333726.0000","53.0214","53.5214","51.7857"
"2011/08/09","53.4300","270036491.0000","51.6143","53.5157","50.7143"
"2011/08/08","50.4586","284991925.0000","51.6700","52.5386","50.4314"
"2011/08/05","53.3743","300872480.0000","54.3486","54.7857","51.7957"
"2011/08/04","53.9100","217337675.0000","55.6300","55.9028","53.9071"
"2011/08/03","56.0814","184655855.0000","55.8543","56.2214","54.6057"
"2011/08/02","55.5586","159570018.0000","56.8071","56.8428","55.4786"
"2011/08/01","56.6786","152529696.0000","56.8257","57.0714","56.0528"
"2011/07/29","55.7828","157856347.0000","55.3771","56.4500","54.8571"
"2011/07/28","55.9743","148241774.0000","55.9457","56.7128","55.4471"
"2011/07/27","56.0843","164365019.0000","57.2271","57.5200","56.0214"
"2011/07/26","57.6300","118968676.0000","57.1428","57.7857","57.0971"
"2011/07/25","56.9286","147129404.0000","55.7643","57.1428","55.6600"
"2011/07/22","56.1857","128609149.0000","55.4743","56.4357","55.3928"
"2011/07/21","55.3271","131469069.0000","55.2786","55.7228","54.8428"
"2011/07/20","55.2714","234799250.0000","56.5886","56.6100","55.1428"
"2011/07/19","53.8357","198837160.0000","54.0000","54.0928","53.3314"
"2011/07/18","53.4000","142687483.0000","52.2043","53.5214","52.1828"
"2011/07/15","52.1314","120737646.0000","51.5957","52.1428","51.3100"
"2011/07/14","51.1100","107130272.0000","51.5728","51.6586","50.9057"
"2011/07/13","51.1457","97557419.0000","51.1900","51.4286","50.9114"
"2011/07/12","50.5357","112716764.0000","50.5043","51.0971","49.8028"
"2011/07/11","50.5714","110366513.0000","50.9057","51.3957","50.4028"
"2011/07/08","51.3871","122332877.0000","50.4771","51.4286","50.3143"
"2011/07/07","51.0286","99596520.0000","50.6671","51.1428","50.5714"
"2011/07/06","50.2514","110994483.0000","49.8500","50.5857","49.5300"
"2011/07/05","49.9186","88675467.0000","49.0000","49.9757","48.9286"
"2011/07/01","49.0371","109926493.0000","47.9928","49.0714","47.7428"
"2011/06/30","47.9528","80686784.0000","47.8143","48.0186","47.5486"
"2011/06/29","47.7200","88123516.0000","48.0057","48.0528","47.4114"
"2011/06/28","47.8943","73368002.0000","47.6643","48.1000","47.6343"
"2011/06/27","47.4343","84812375.0000","46.7986","47.7000","46.7500"
"2011/06/24","46.6214","109887573.0000","47.3386","47.5928","46.4414"
"2011/06/23","47.3186","139572412.0000","45.5628","47.3843","45.4457"
"2011/06/22","46.0871","97468589.0000","46.4514","46.9857","46.0543"
"2011/06/21","46.4714","123112957.0000","45.2400","46.5428","45.0286"
"2011/06/20","45.0457","159899088.0000","45.3364","45.3857","44.3571"
"2011/06/17","45.7514","153715076.0000","46.9986","47.0357","45.6228"
"2011/06/16","46.4514","126824918.0000","46.7000","46.9544","45.4757"
"2011/06/15","46.6786","98960500.0000","47.1071","47.1857","46.4114"
"2011/06/14","47.4914","83499035.0000","47.1428","47.6071","47.0443"
"2011/06/13","46.6571","82344175.0000","46.7428","46.9014","46.4386"
"2011/06/10","46.5571","108450403.0000","47.2214","47.3800","46.5014"
"2011/06/09","47.3557","68737284.0000","47.6071","47.6671","47.2500"
"2011/06/08","47.4628","83311015.0000","47.3971","47.8286","47.2357"
"2011/06/07","47.4343","132345680.0000","48.3100","48.3171","47.4143"
"2011/06/06","48.2914","115190075.0000","49.3857","49.5786","48.2586"
"2011/06/03","49.0628","77951813.0000","49.0257","49.3328","48.8586"
"2011/06/02","49.4431","84669645.0000","49.5000","49.7114","49.1857"
"2011/06/01","49.3586","138299601.0000","49.8386","50.3046","49.2357"
"2011/05/31","49.6900","104084431.0000","48.7286","49.6900","48.7143"
"2011/05/27","48.2014","50882462.0000","47.8286","48.2328","47.7586"
"2011/05/26","47.8571","55623739.0000","47.9957","48.1271","47.7764"
"2011/05/25","48.1114","73437442.0000","47.6328","48.3657","47.5500"
"2011/05/24","47.4557","80444934.0000","47.9286","47.9856","47.3343"
"2011/05/23","47.7714","95541069.0000","47.1386","47.9971","47.0600"
"2011/05/20","47.8886","84476515.0000","48.5086","48.7071","47.8600"
"2011/05/19","48.6471","65148271.0000","48.8686","48.9163","48.3814"
"2011/05/18","48.5528","83511355.0000","48.0671","48.7214","48.0000"
"2011/05/17","48.0200","113030224.0000","47.4286","48.0200","47.2471"
"2011/05/16","47.6143","112334984.0000","48.4571","48.7457","47.5143"
"2011/05/13","48.6428","81443694.0000","49.3800","49.4643","48.6214"
"2011/05/12","49.5100","79915454.0000","49.4457","49.5886","48.8957"
"2011/05/11","49.6043","83509605.0000","49.8600","50.0000","49.3200"
"2011/05/10","49.9214","71227611.0000","49.8414","49.9557","49.5228"
"2011/05/09","49.6571","51143653.0000","49.6943","49.8857","49.5039"
"2011/05/06","49.5228","69991117.0000","49.9557","50.0000","49.4586"
"2011/05/05","49.5357","83850155.0000","49.7714","50.1357","49.4357"
"2011/05/04","49.9386","97622099.0000","49.7514","50.2614","49.5543"
"2011/05/03","49.7428","78201993.0000","49.7128","49.9843","49.3743"
"2011/05/02","49.4686","110396403.0000","49.9628","50.0670","49.3571"
"2011/04/29","50.0186","208434163.0000","49.5400","50.5643","49.5237"
"2011/04/28","49.5357","89955627.0000","49.4557","49.9643","49.3600"
"2011/04/27","50.0214","88778857.0000","50.3200","50.3357","49.5857"
"2011/04/26","50.0600","84367665.0000","50.5171","50.7128","49.9071"
"2011/04/25","50.4298","66418687.0000","50.0486","50.5357","50.0428"
"2011/04/21","50.0994","188240276.0000","50.7143","50.7328","49.7886"
"2011/04/20","48.9157","165860990.0000","49.0728","49.3928","48.7857"
"2011/04/19","48.2657","104574571.0000","47.5857","48.2828","47.3871"
"2011/04/18","47.4071","152935766.0000","46.5857","47.4614","45.7371"
"2011/04/15","46.7800","113325554.0000","47.6143","47.6628","46.6857"
"2011/04/14","47.4886","75357053.0000","47.8286","48.0000","47.4371"
"2011/04/13","48.0186","86483416.0000","47.8600","48.0200","47.5028"
"2011/04/12","47.4857","106196122.0000","47.2128","47.6757","47.1714"
"2011/04/11","47.2571","99679750.0000","47.7228","47.9528","47.1457"
"2011/04/08","47.8657","94195248.0000","48.5600","48.5928","47.7071"
"2011/04/07","48.2971","93268378.0000","48.3000","48.6328","48.0043"
"2011/04/06","48.2914","100460810.0000","48.7457","49.1286","48.1628"
"2011/04/05","48.4128","120651896.0000","48.1414","48.8928","48.0000"
"2011/04/04","48.7414","114751314.0000","49.1871","49.2286","48.3428"
"2011/04/01","49.2228","104496031.0000","50.1586","50.2267","49.0428"
"2011/03/31","49.7868","68453161.0000","49.4800","49.9714","49.4371"
"2011/03/30","49.8043","82147055.0000","50.0914","50.1257","49.6343"
"2011/03/29","50.1371","88011586.0000","49.6657","50.1371","49.4371"
"2011/03/28","50.0628","77053503.0000","50.4500","50.6171","50.0628"
"2011/03/25","50.2200","111997444.0000","49.7243","50.2943","49.5743"
"2011/03/24","49.2814","100635740.0000","48.8357","49.4286","48.4086"
"2011/03/23","48.4557","93078328.0000","48.4686","48.6028","47.9928"
"2011/03/22","48.7428","81435364.0000","48.9371","48.9457","48.4486"
"2011/03/21","48.4714","103178211.0000","47.9986","48.5343","47.8943"
"2011/03/18","47.2386","188150886.0000","48.1614","48.3143","47.1428"
"2011/03/17","47.8057","164523359.0000","48.1186","48.5157","47.2371"
"2011/03/16","47.1443","287646046.0000","48.8571","49.0000","46.6086"
"2011/03/15","49.3471","179747944.0000","48.8714","49.6914","48.5857"
"2011/03/14","50.5086","108959443.0000","50.4543","50.9263","50.1871"
"2011/03/11","50.2843","117542215.0000","49.3328","50.3314","49.2857"
"2011/03/10","49.5243","126724608.0000","49.8743","49.9671","49.2714"
"2011/03/09","50.3528","113249954.0000","50.6700","50.6800","50.0857"
"2011/03/08","50.8228","88957077.0000","50.7014","51.0571","50.3214"
"2011/03/07","50.7657","136302361.0000","51.6286","51.6671","50.1871"
"2011/03/04","51.4286","113155454.0000","51.4386","51.4700","51.1071"
"2011/03/03","51.3657","124643787.0000","51.0271","51.3986","50.8457"
"2011/03/02","50.3028","150412615.0000","49.9943","50.6214","49.7714"
"2011/03/01","49.9014","113527924.0000","50.7814","50.8171","49.6687"
"2011/02/28","50.4586","100497210.0000","50.1771","50.7214","50.1600"
"2011/02/25","49.7371","94401188.0000","49.3228","49.7757","49.2571"
"2011/02/24","48.9828","124804997.0000","49.1457","49.3071","48.3386"
"2011/02/23","48.9457","167580960.0000","48.3957","49.2343","48.3728"
"2011/02/22","48.3728","217592825.0000","48.8786","49.3428","48.2457"
"2011/02/18","50.0800","203326891.0000","51.2443","51.3571","49.9314"
"2011/02/17","51.1857","132320200.0000","51.0357","51.4671","50.9314"
"2011/02/16","51.8757","118767216.0000","51.5428","52.1286","51.5000"
"2011/02/15","51.4143","70731871.0000","51.3128","51.4243","51.0786"
"2011/02/14","51.3114","77500243.0000","50.9700","51.3543","50.9586"
"2011/02/11","50.9786","91775628.0000","50.6789","51.1143","50.5057"
"2011/02/10","50.6486","231786170.0000","51.0557","51.4286","49.7143"
"2011/02/09","51.1657","120447916.0000","50.7414","51.2857","50.6957"
"2011/02/08","50.7428","94755248.0000","50.5257","50.7886","50.3071"
"2011/02/07","50.2686","121039906.0000","49.6986","50.4643","49.6628"
"2011/02/04","49.5000","80346164.0000","49.0914","49.5286","49.0728"
"2011/02/03","49.0628","98290879.0000","49.1143","49.1771","48.3643"
"2011/02/02","49.1886","64653258.0000","49.2071","49.3214","49.0786"
"2011/02/01","49.2900","106341512.0000","48.7571","49.3786","48.7114"
"2011/01/31","48.4743","94202598.0000","47.9714","48.5771","47.7571"
"2011/01/28","48.0143","147746454.0000","49.1671","49.2000","47.6468"
"2011/01/27","49.0300","71129331.0000","49.1114","49.2418","48.9758"
"2011/01/26","49.1214","126542748.0000","48.9943","49.3714","48.7857"
"2011/01/25","48.7714","135998561.0000","48.0471","48.7771","47.7957"
"2011/01/24","48.2071","143251473.0000","46.6957","48.2071","46.6743"
"2011/01/21","46.6743","188198066.0000","47.6814","47.8400","46.6614"
"2011/01/20","47.5257","190898107.0000","48.0614","48.3286","47.1600"
"2011/01/19","48.4057","283119845.0000","49.7643","49.8000","48.1257"
"2011/01/18","48.6643","462442329.0000","47.0743","49.2518","46.5714"
"2011/01/14","49.7828","76865693.0000","49.4128","49.7828","49.2057"
"2011/01/13","49.3828","74023552.0000","49.3086","49.5200","49.1214"
"2011/01/12","49.2028","75491803.0000","49.0357","49.2043","48.8571"
"2011/01/11","48.8057","110618303.0000","49.2686","49.2800","48.4957"
"2011/01/10","48.9221","111939414.0000","48.4043","49.0328","48.1671"
"2011/01/07","48.0171","77371653.0000","47.7128","48.0500","47.4143"
"2011/01/06","47.6757","74957912.0000","47.8170","47.8928","47.5571"
"2011/01/05","47.7143","63310259.0000","47.0786","47.7628","47.0714"
"2011/01/04","47.3271","77212123.0000","47.4914","47.5000","46.8786"
"2011/01/03","47.0814","110964733.0000","46.5200","47.1800","46.4052"
"2010/12/31","46.0800","48344906.0000","46.1357","46.2114","45.9014"
"2010/12/30","46.2371","39354103.0000","46.4971","46.5014","46.1500"
"2010/12/29","46.4700","40775656.0000","46.6028","46.6357","46.4428"
"2010/12/28","46.4957","43898371.0000","46.5586","46.6657","46.4371"
"2010/12/27","46.3828","62274056.0000","46.1217","46.4914","45.9314"
"2010/12/23","46.2286","55731469.0000","46.4286","46.4500","46.1671"
"2010/12/22","46.4514","66449697.0000","46.3371","46.5314","46.2214"
"2010/12/21","46.3150","63928793.0000","46.1428","46.3414","46.0071"
"2010/12/20","46.0300","96006079.0000","45.9428","46.1786","45.4614"
"2010/12/17","45.8014","96587849.0000","45.9471","45.9700","45.7471"
"2010/12/16","45.8928","80244454.0000","45.8700","46.0871","45.7286"
"2010/12/15","45.7657","103780771.0000","45.7143","46.1428","45.5986"
"2010/12/14","45.7557","87718986.0000","45.9614","46.0771","45.5714"
"2010/12/13","45.9528","109673093.0000","46.3386","46.4371","45.8571"
"2010/12/10","45.7943","65576594.0000","45.6643","45.8643","45.5143"
"2010/12/09","45.6796","73378782.0000","46.0188","46.0714","45.5743"
"2010/12/08","45.8586","80165284.0000","45.6614","45.8600","45.3014"
"2010/12/07","45.4586","97437439.0000","46.2571","46.2843","45.4457"
"2010/12/06","45.7357","111165143.0000","45.5200","46.0471","45.4886"
"2010/12/03","45.3486","85503906.0000","45.2871","45.5214","45.1914"
"2010/12/02","45.4500","115699815.0000","45.3614","45.5714","44.9843"
"2010/12/01","45.2000","114829084.0000","45.0386","45.3928","45.0000"
"2010/11/30","44.4500","125157098.0000","44.7914","44.9086","44.4100"
"2010/11/29","45.2671","110489713.0000","45.0714","45.3543","44.4828"
"2010/11/26","45.0000","59436255.0000","44.8200","45.3857","44.7057"
"2010/11/24","44.9707","103401091.0000","44.5714","45.0571","44.5357"
"2010/11/23","44.1043","129372219.0000","44.3500","44.5357","43.7943"
"2010/11/22","44.7657","97869619.0000","43.8114","44.7657","43.6957"
"2010/11/19","43.8186","96113949.0000","43.9957","44.0571","43.6057"
"2010/11/18","44.0614","123123667.0000","43.6000","44.2386","43.5271"
"2010/11/17","42.9286","119653066.0000","43.0286","43.4271","42.5371"
"2010/11/16","43.0843","164041549.0000","43.6743","43.9428","42.7600"
"2010/11/15","43.8621","100475160.0000","44.0657","44.3628","43.7528"
"2010/11/12","44.0043","198704230.0000","45.1428","45.2143","43.3757"
"2010/11/11","45.2364","90179837.0000","45.0000","45.4857","44.8928"
"2010/11/10","45.4328","95152429.0000","45.2343","45.5386","44.7928"
"2010/11/09","45.1543","95514329.0000","45.8643","45.9000","44.9286"
"2010/11/08","45.5171","69985111.0000","45.3143","45.6814","45.2514"
"2010/11/05","45.3043","90104657.0000","45.4271","45.6528","45.2500"
"2010/11/04","45.4671","159613418.0000","45.0643","45.7400","45.0043"
"2010/11/03","44.6857","126496828.0000","44.4814","44.6971","44.0757"
"2010/11/02","44.1943","107689502.0000","43.8571","44.3128","43.8571"
"2010/11/01","43.4543","105463082.0000","43.1743","43.6571","43.1714"
"2010/10/29","42.9971","106459252.0000","43.4614","43.6971","42.9814"
"2010/10/28","43.6057","137111911.0000","43.9928","44.0000","42.9857"
"2010/10/27","43.9757","97963209.0000","43.9500","44.2714","43.6571"
"2010/10/26","44.0071","97175079.0000","43.8386","44.2486","43.6643"
"2010/10/25","44.1200","96214749.0000","44.1557","44.5143","44.0628"
"2010/10/22","43.9243","92488648.0000","44.1528","44.2914","43.7571"
"2010/10/21","44.2171","136781721.0000","44.6228","44.9628","43.8286"
"2010/10/20","44.3614","179414674.0000","44.1428","44.8928","43.8386"
"2010/10/19","44.2128","307005952.0000","43.3428","44.8243","42.8600"
"2010/10/18","45.4286","267603430.0000","45.4957","45.5714","44.8986"
"2010/10/15","44.9628","229189449.0000","43.9200","45.0000","43.5586"
"2010/10/14","43.1871","108314742.0000","43.0986","43.2100","42.9143"
"2010/10/13","42.8771","155265647.0000","42.8857","43.1371","42.8286"
"2010/10/12","42.6486","139112862.0000","42.2014","42.7857","41.7843"
"2010/10/11","42.1943","106676392.0000","42.1057","42.4628","42.0857"
"2010/10/08","42.0100","164183439.0000","41.6733","42.0714","41.4286"
"2010/10/07","41.3171","101859481.0000","41.4766","41.4971","40.9871"
"2010/10/06","41.3128","167206320.0000","41.3700","41.7128","40.7514"
"2010/10/05","41.2771","124901667.0000","40.2857","41.3500","40.2601"
"2010/10/04","39.8057","108637023.0000","40.2286","40.4143","39.6814"
"2010/10/01","40.3600","112000034.0000","40.8780","40.9400","40.1928"
"2010/09/30","40.5357","167988710.0000","41.2857","41.4286","40.1786"
"2010/09/29","41.0528","117244505.0000","41.0328","41.4014","40.8571"
"2010/09/28","40.9800","258538988.0000","41.6814","41.6814","39.2857"
"2010/09/27","41.5948","120369236.0000","41.9964","42.1043","41.5728"
"2010/09/24","41.7600","161761929.0000","41.7286","41.9328","41.5071"
"2010/09/23","41.2743","196189899.0000","40.9043","41.8228","40.8571"
"2010/09/22","41.1071","146168794.0000","40.3871","41.1400","40.3443"
"2010/09/21","40.5386","166544330.0000","40.5514","41.0500","40.3986"
"2010/09/20","40.4614","164490809.0000","39.4400","40.5400","39.4071"
"2010/09/17","39.3386","157292917.0000","39.6700","39.7086","39.0971"
"2010/09/16","39.5100","162463819.0000","38.6057","39.5243","38.5000"
"2010/09/15","38.6028","106805122.0000","38.3100","38.6257","38.2628"
"2010/09/14","38.2943","101293530.0000","38.0300","38.4528","37.9314"
"2010/09/13","38.1486","96883319.0000","37.9743","38.3257","37.9657"
"2010/09/10","37.6300","96849369.0000","37.5986","37.7857","37.3428"
"2010/09/09","37.5814","109347103.0000","37.8628","38.0743","37.5600"
"2010/09/08","37.5600","131395709.0000","37.1114","37.7700","37.0143"
"2010/09/07","36.8300","85565506.0000","36.6628","37.0757","36.6071"
"2010/09/03","36.9671","130035609.0000","36.4414","36.9686","36.3571"
"2010/09/02","36.0243","103632581.0000","35.8946","36.0243","35.5100"
"2010/09/01","35.7614","173960762.0000","35.3528","35.9228","35.1828"
"2010/08/31","34.7286","104966361.0000","34.5500","34.9371","34.3357"
"2010/08/30","34.6428","95553599.0000","34.3943","35.1071","34.3829"
"2010/08/27","34.5171","136758551.0000","34.5357","34.6586","33.6514"
"2010/08/26","34.3257","116284385.0000","35.0643","35.1071","34.3254"
"2010/08/25","34.6986","148938905.0000","34.0057","34.8557","33.8857"
"2010/08/24","34.2757","150183995.0000","34.6671","34.7143","34.0928"
"2010/08/23","35.1143","103289091.0000","35.9700","36.0000","35.0357"
"2010/08/20","35.6628","95681559.0000","35.6271","36.2743","35.5714"
"2010/08/19","35.6971","106533662.0000","36.1200","36.2114","35.5257"
"2010/08/18","36.1528","84548265.0000","36.0514","36.3814","35.9400"
"2010/08/17","35.9957","105546662.0000","35.7257","36.3757","35.6000"
"2010/08/16","35.3771","79420764.0000","35.3686","35.7157","35.2314"
"2010/08/13","35.5857","88560037.0000","35.9500","35.9828","35.5843"
"2010/08/12","35.9700","133552620.0000","35.2414","36.1571","35.1600"
"2010/08/11","35.7414","154454626.0000","36.4857","36.5271","35.6871"
"2010/08/10","37.0586","112874754.0000","37.1214","37.2071","36.7928"
"2010/08/09","37.3928","75552633.0000","37.3543","37.4500","37.0814"
"2010/08/06","37.1558","111151143.0000","37.1114","37.3557","36.8043"
"2010/08/05","37.3857","72257102.0000","37.3900","37.5971","37.2214"
"2010/08/04","37.5686","105052042.0000","37.5486","37.7543","37.1873"
"2010/08/03","37.4186","104082541.0000","37.2871","37.6086","37.0600"
"2010/08/02","37.4071","106583082.0000","37.2057","37.5128","37.0886"
"2010/07/30","36.7500","112029784.0000","36.5561","37.1000","36.4143"
"2010/07/29","36.8728","160834008.0000","37.2443","37.5214","36.5857"
"2010/07/28","37.2800","129737759.0000","37.6671","37.9986","37.1786"
"2010/07/27","37.7257","145188934.0000","37.2671","37.8286","37.1857"
"2010/07/26","37.0400","104188731.0000","37.1428","37.1571","36.8157"
"2010/07/23","37.1343","133236640.0000","36.7271","37.1971","36.6114"
"2010/07/22","37.0034","161139628.0000","36.8114","37.1428","36.4728"
"2010/07/21","36.3200","295973249.0000","37.8700","37.8786","36.2857"
"2010/07/20","35.9843","263591379.0000","34.7000","36.1286","34.2871"
"2010/07/19","35.0828","255842447.0000","35.6971","35.6971","34.2286"
"2010/07/16","35.7000","259540618.0000","36.1686","36.4243","35.4871"
"2010/07/15","35.9214","205060442.0000","35.4614","36.7100","35.3286"
"2010/07/14","36.1038","202950851.0000","35.6257","36.5428","35.5714"
"2010/07/13","35.9711","296797219.0000","36.6171","36.6286","35.2043"
"2010/07/12","36.7550","140474992.0000","36.9328","37.4071","36.4086"
"2010/07/09","37.0886","108260072.0000","36.6986","37.1286","36.4514"
"2010/07/08","36.8700","184252935.0000","37.4971","37.5571","36.4128"
"2010/07/07","36.9521","163169979.0000","35.7843","36.9671","35.6786"
"2010/07/06","35.5186","153559326.0000","35.8571","36.1143","35.1657"
"2010/07/02","35.2771","173446612.0000","35.7843","35.8471","34.7428"
"2010/07/01","35.4971","255527517.0000","36.3286","36.4000","34.7457"
"2010/06/30","35.9328","184538045.0000","36.6728","36.8528","35.7157"
"2010/06/29","36.5957","282782865.0000","37.7316","37.7700","36.3286"
"2010/06/28","38.3286","146186434.0000","38.1328","38.5357","37.7886"
"2010/06/25","38.1000","136678611.0000","38.5800","38.6100","37.9728"
"2010/06/24","38.4286","178309303.0000","38.7143","39.0278","38.3000"
"2010/06/23","38.7100","191838418.0000","39.2257","39.2371","38.2714"
"2010/06/22","39.1214","178776694.0000","38.8800","39.4243","38.7857"
"2010/06/21","38.5957","193217628.0000","39.6700","39.8586","38.3900"
"2010/06/18","39.1534","195928029.0000","38.8928","39.2857","38.7743"
"2010/06/17","38.8386","217872895.0000","38.6571","38.9857","38.5000"
"2010/06/16","38.1786","195557169.0000","37.3000","38.2500","37.2329"
"2010/06/15","37.0986","145862054.0000","36.5200","37.1214","36.5000"
"2010/06/14","36.3257","150469315.0000","36.5657","37.0214","36.2871"
"2010/06/11","36.2157","136154451.0000","35.4607","36.2657","35.3386"
"2010/06/10","35.7871","193507918.0000","34.9771","35.8543","34.6000"
"2010/06/09","34.7428","213040094.0000","35.9243","35.9857","34.6414"
"2010/06/08","35.6186","249904415.0000","36.1771","36.2571","35.0928"
"2010/06/07","35.8486","221253336.0000","36.8986","37.0214","35.7928"
"2010/06/04","36.5664","189045767.0000","36.8871","37.4143","36.3757"
"2010/06/03","37.5886","162341809.0000","37.8828","37.9357","37.2014"
"2010/06/02","37.7071","171594061.0000","37.7914","37.8286","37.1907"
"2010/06/01","37.2614","218455576.0000","37.0986","37.9914","36.9943"
"2010/05/28","36.6971","203645811.0000","37.0554","37.0571","36.1928"
"2010/05/27","36.1928","165270400.0000","35.8000","36.2700","35.5871"
"2010/05/26","34.8727","212125404.0000","35.7257","36.0186","34.8214"
"2010/05/25","35.0314","261342838.0000","34.1928","35.2514","33.8800"
"2010/05/24","35.2514","188078156.0000","35.3257","35.8428","35.1800"
"2010/05/21","34.6171","305744272.0000","33.2600","34.9286","33.0500"
"2010/05/20","33.9657","319497456.0000","34.5543","34.8357","33.7443"
"2010/05/19","35.4771","256089547.0000","35.6428","36.1314","34.9786"
"2010/05/18","36.0514","194856888.0000","36.7114","36.9357","35.7514"
"2010/05/17","36.3171","190413707.0000","36.3857","36.5971","35.3871"
"2010/05/14","36.2600","189368537.0000","36.4521","36.6400","35.6428"
"2010/05/13","36.9086","149704075.0000","37.6028","37.8571","36.6286"
"2010/05/12","37.4414","163385299.0000","37.0350","37.5900","36.9571"
"2010/05/11","36.6457","212068004.0000","35.9771","37.1271","35.7857"
"2010/05/10","36.2843","245539284.0000","35.7500","36.3786","35.5043"
"2010/05/07","33.6943","418562326.0000","34.8157","35.2243","32.1728"
"2010/05/06","35.1786","319584886.0000","36.2614","36.8928","28.4643"
"2010/05/05","36.5693","220353346.0000","36.1471","36.8771","35.5328"
"2010/05/04","36.9543","180620564.0000","37.5557","37.6128","36.6786"
"2010/05/03","38.0500","113343684.0000","37.6914","38.2686","37.5543"
"2010/04/30","37.2986","135421971.0000","38.4728","38.6528","37.2857"
"2010/04/29","38.3771","139522502.0000","37.5743","38.5714","37.4300"
"2010/04/28","37.3714","189375537.0000","37.6071","37.7143","36.6300"
"2010/04/27","37.4343","176955713.0000","38.1814","38.2628","37.2171"
"2010/04/26","38.5000","119378876.0000","38.8400","38.9228","38.3128"
"2010/04/23","38.6900","198906390.0000","38.2843","38.8828","38.1428"
"2010/04/22","38.0671","197849809.0000","36.8914","38.1071","36.6000"
"2010/04/21","37.0314","245072944.0000","36.9721","37.1786","36.5328"
"2010/04/20","34.9414","177792843.0000","35.5057","35.6071","34.7078"
"2010/04/19","35.2957","141571402.0000","35.2900","35.4128","34.5386"
"2010/04/16","35.3428","187514026.0000","35.5100","35.8771","34.9357"
"2010/04/15","35.5600","93876048.0000","35.1114","35.5757","35.0728"
"2010/04/14","35.0986","100827750.0000","35.0400","35.1157","34.8671"
"2010/04/13","34.6328","76184103.0000","34.5514","34.6857","34.4443"
"2010/04/12","34.6128","83236885.0000","34.6000","34.7243","34.5443"
"2010/04/09","34.5414","83443105.0000","34.4900","34.5557","34.3514"
